image_path,num_instances,bounding_boxes
synthetic_data_new/synthetic_image_Arimo-Regular_479x109.png,10,"[(323, 69, 137, 26), (181, 38, 137, 26), (80, 10, 137, 26), (337, 33, 137, 26), (105, 73, 137, 26), (270, 4, 137, 26), (19, 38, 137, 26)]"
synthetic_data_new/synthetic_image_Arimo-Regular_429x103.png,3,"[(39, 38, 188, 35), (228, 37, 188, 35), (4, 0, 188, 35)]"
synthetic_data_new/synthetic_image_Arimo-Regular_472x101.png,5,"[(102, 60, 154, 29), (231, 14, 154, 29), (316, 60, 154, 29), (59, 2, 154, 29)]"
synthetic_data_new/synthetic_image_Arimo-Regular_445x88.png,8,"[(169, 25, 200, 37)]"
synthetic_data_new/synthetic_image_Arimo-Regular_414x114.png,4,"[(155, 52, 245, 45), (62, 6, 245, 45)]"
synthetic_data_new/synthetic_image_Arimo-Regular_323x107.png,6,"[(3, 63, 188, 35), (84, 23, 188, 35)]"
synthetic_data_new/synthetic_image_Arimo-Regular_500x105.png,8,"[(38, 38, 228, 43), (271, 13, 228, 43), (270, 60, 228, 43)]"
synthetic_data_new/synthetic_image_Arimo-Regular_347x112.png,5,"[(14, 3, 183, 34), (18, 39, 183, 34), (88, 75, 183, 34)]"
synthetic_data_new/synthetic_image_Arimo-Regular_307x117.png,6,"[(18, 68, 217, 40), (56, 16, 217, 40)]"
synthetic_data_new/synthetic_image_Arimo-Regular_475x105.png,9,"[(126, 62, 177, 33), (232, 28, 177, 33), (33, 1, 177, 33)]"
synthetic_data_new/synthetic_image_Arimo-Regular_378x91.png,4,"[(84, 53, 165, 31), (98, 17, 165, 31)]"
synthetic_data_new/synthetic_image_Arimo-Regular_361x101.png,10,"[(68, 55, 194, 36), (63, 6, 194, 36)]"
synthetic_data_new/synthetic_image_Arimo-Regular_481x108.png,9,"[(204, 35, 205, 38)]"
synthetic_data_new/synthetic_image_Arimo-Regular_372x118.png,4,"[(125, 18, 234, 44), (98, 66, 234, 44)]"
synthetic_data_new/synthetic_image_Arimo-Regular_395x109.png,2,"[(43, 39, 245, 45)]"
synthetic_data_new/synthetic_image_Arimo-Regular_413x118.png,1,"[(2, 72, 171, 32)]"
synthetic_data_new/synthetic_image_Arimo-Regular_455x108.png,7,"[(127, 56, 274, 51), (6, 3, 274, 51)]"
synthetic_data_new/synthetic_image_Arimo-Regular_305x117.png,7,"[(12, 34, 251, 46)]"
synthetic_data_new/synthetic_image_Arimo-Regular_409x93.png,1,"[(207, 26, 188, 35)]"
synthetic_data_new/synthetic_image_Arimo-Regular_366x97.png,3,"[(51, 23, 251, 46)]"
synthetic_data_new/synthetic_image_Arimo-Regular_475x111.png,3,"[(39, 57, 274, 51), (183, 3, 274, 51)]"
synthetic_data_new/synthetic_image_Arimo-Regular_451x101.png,7,"[(112, 43, 251, 46)]"
synthetic_data_new/synthetic_image_Arimo-Regular_340x101.png,2,"[(63, 0, 234, 44), (92, 54, 234, 44)]"
synthetic_data_new/synthetic_image_Arimo-Regular_319x116.png,8,"[(109, 0, 205, 38), (83, 67, 205, 38)]"
synthetic_data_new/synthetic_image_Arimo-Regular_427x113.png,10,"[(13, 39, 240, 45)]"
synthetic_data_new/synthetic_image_Arimo-Regular_333x113.png,1,"[(107, 16, 137, 26)]"
synthetic_data_new/synthetic_image_Arimo-Regular_435x93.png,2,"[(218, 46, 137, 26), (58, 2, 137, 26)]"
synthetic_data_new/synthetic_image_Arimo-Regular_313x83.png,7,"[(13, 19, 234, 44)]"
synthetic_data_new/synthetic_image_Arimo-Regular_449x93.png,4,"[(87, 23, 245, 45)]"
synthetic_data_new/synthetic_image_Arimo-Regular_319x88.png,6,"[(46, 6, 205, 38), (30, 49, 205, 38)]"
synthetic_data_new/synthetic_image_Arimo-Regular_424x81.png,6,"[(100, 8, 240, 45)]"
synthetic_data_new/synthetic_image_Arimo-Regular_461x103.png,6,"[(183, 42, 217, 40), (67, 0, 217, 40)]"
synthetic_data_new/synthetic_image_Arimo-Regular_364x105.png,2,"[(65, 10, 194, 36), (150, 47, 194, 36)]"
synthetic_data_new/synthetic_image_Arimo-Regular_366x106.png,9,"[(1, 71, 177, 33), (121, 5, 177, 33), (184, 53, 177, 33)]"
synthetic_data_new/synthetic_image_Arimo-Regular_367x118.png,1,"[(64, 17, 234, 44)]"
synthetic_data_new/synthetic_image_Arimo-Regular_336x102.png,8,"[(142, 1, 183, 34), (64, 51, 183, 34)]"
synthetic_data_new/synthetic_image_Arimo-Regular_401x87.png,9,"[(129, 51, 137, 26), (24, 3, 137, 26), (252, 14, 137, 26)]"
synthetic_data_new/synthetic_image_Arimo-Regular_381x86.png,7,"[(179, 35, 200, 37)]"
synthetic_data_new/synthetic_image_Arimo-Regular_456x103.png,4,"[(67, 18, 274, 51)]"
synthetic_data_new/synthetic_image_Arimo-Regular_498x82.png,2,"[(223, 27, 177, 33), (41, 17, 177, 33)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_390x90.png,7,"[(5, 48, 161, 40), (191, 7, 161, 40), (15, 2, 161, 40), (198, 49, 161, 40)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_466x82.png,9,"[(179, 26, 156, 39), (13, 39, 156, 39)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_310x101.png,5,"[(52, 29, 221, 54)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_364x93.png,10,"[(203, 42, 120, 30), (207, 3, 120, 30), (74, 35, 120, 30), (12, 0, 120, 30)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_494x103.png,2,"[(300, 20, 171, 42), (80, 9, 171, 42)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_450x117.png,3,"[(184, 52, 176, 43), (56, 4, 176, 43), (273, 3, 176, 43)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_310x117.png,7,"[(73, 4, 206, 50), (41, 57, 206, 50)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_348x85.png,2,"[(101, 7, 241, 59)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_452x108.png,8,"[(245, 7, 166, 41), (236, 66, 166, 41), (30, 53, 166, 41), (41, 4, 166, 41)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_328x87.png,2,"[(151, 31, 120, 30), (6, 6, 120, 30)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_372x97.png,6,"[(72, 29, 221, 54)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_464x111.png,10,"[(247, 42, 196, 48), (38, 2, 196, 48), (35, 58, 196, 48)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_411x85.png,10,"[(111, 25, 191, 46)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_314x102.png,9,"[(50, 49, 140, 34), (56, 14, 140, 34)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_469x82.png,8,"[(26, 18, 146, 35), (250, 1, 146, 35), (183, 46, 146, 35)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_310x116.png,2,"[(104, 74, 156, 39), (9, 31, 156, 39)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_468x99.png,3,"[(28, 19, 236, 58)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_302x85.png,8,"[(55, 8, 120, 30), (99, 40, 120, 30), (177, 2, 120, 30)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_372x114.png,10,"[(121, 57, 131, 32), (217, 19, 131, 32), (52, 21, 131, 32)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_470x84.png,10,"[(106, 53, 120, 30), (345, 4, 120, 30), (241, 45, 120, 30), (118, 3, 120, 30)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_421x83.png,6,"[(290, 11, 125, 31), (136, 20, 125, 31), (12, 52, 125, 31), (286, 43, 125, 31), (144, 52, 125, 31), (9, 4, 125, 31)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_325x91.png,3,"[(57, 50, 146, 35), (107, 0, 146, 35)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_397x86.png,10,"[(99, 45, 161, 40), (207, 2, 161, 40), (43, 0, 161, 40)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_399x85.png,7,"[(223, 41, 161, 40), (58, 9, 161, 40), (226, 0, 161, 40)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_417x87.png,9,"[(164, 12, 221, 54)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_438x94.png,6,"[(27, 28, 231, 57)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_346x120.png,2,"[(15, 59, 211, 51), (86, 0, 211, 51)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_374x113.png,3,"[(61, 3, 146, 35), (214, 30, 146, 35), (181, 70, 146, 35)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_491x86.png,6,"[(57, 2, 201, 49), (270, 29, 201, 49)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_399x118.png,9,"[(188, 58, 186, 45), (100, 11, 186, 45), (0, 60, 186, 45)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_321x98.png,8,"[(30, 64, 120, 30), (157, 49, 120, 30), (162, 17, 120, 30), (19, 29, 120, 30)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_398x101.png,8,"[(70, 61, 125, 31), (131, 2, 125, 31), (228, 63, 125, 31), (1, 21, 125, 31), (265, 16, 125, 31)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_347x112.png,6,"[(39, 56, 120, 30), (227, 25, 120, 30), (53, 5, 120, 30), (214, 60, 120, 30)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_374x102.png,1,"[(201, 30, 156, 39)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_485x95.png,8,"[(44, 23, 211, 51), (266, 23, 211, 51)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_360x80.png,7,"[(85, 21, 201, 49)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_328x110.png,2,"[(87, 68, 171, 42), (133, 21, 171, 42)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_380x98.png,6,"[(39, 5, 231, 57)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_414x80.png,2,"[(55, 6, 186, 45)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_406x97.png,4,"[(248, 50, 146, 35), (28, 27, 146, 35), (199, 10, 146, 35)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_335x112.png,6,"[(86, 19, 131, 32), (47, 59, 131, 32), (198, 69, 131, 32)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_412x101.png,2,"[(22, 51, 171, 42), (76, 5, 171, 42)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_368x95.png,9,"[(9, 14, 176, 43), (186, 9, 176, 43)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_319x104.png,10,"[(52, 4, 125, 31), (63, 45, 125, 31), (194, 58, 125, 31), (189, 11, 125, 31)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_465x114.png,3,"[(97, 11, 140, 34), (272, 74, 140, 34), (62, 78, 140, 34)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_319x117.png,1,"[(152, 27, 125, 31)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_337x116.png,3,"[(75, 4, 136, 33), (95, 58, 136, 33)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_436x105.png,4,"[(47, 14, 206, 50)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_309x108.png,3,"[(18, 35, 236, 58)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_338x93.png,2,"[(105, 37, 131, 32), (98, 2, 131, 32)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_335x105.png,8,"[(144, 49, 191, 46), (84, 1, 191, 46)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_496x117.png,6,"[(315, 44, 120, 30), (0, 74, 120, 30), (252, 75, 120, 30), (163, 38, 120, 30), (146, 4, 120, 30), (9, 28, 120, 30)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_334x106.png,8,"[(111, 23, 136, 33), (134, 64, 136, 33)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_443x89.png,3,"[(260, 21, 136, 33), (96, 14, 136, 33), (66, 50, 136, 33)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_443x81.png,2,"[(161, 6, 221, 54)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_344x112.png,10,"[(100, 61, 211, 51), (55, 2, 211, 51)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_370x90.png,3,"[(60, 40, 206, 50)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_334x89.png,9,"[(34, 17, 186, 45)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_390x82.png,5,"[(119, 7, 196, 48)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_411x119.png,4,"[(76, 2, 151, 37), (206, 70, 151, 37), (251, 24, 151, 37), (39, 78, 151, 37)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_458x92.png,8,"[(135, 16, 211, 51)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_419x114.png,1,"[(7, 24, 241, 59)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_433x99.png,9,"[(137, 9, 216, 52)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_391x100.png,4,"[(10, 49, 196, 48), (42, 0, 196, 48)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_440x111.png,7,"[(70, 51, 221, 54)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_438x113.png,6,"[(184, 26, 125, 31), (313, 70, 125, 31), (63, 61, 125, 31), (58, 13, 125, 31)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_492x87.png,2,"[(54, 27, 221, 54)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_420x96.png,9,"[(134, 10, 211, 51)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_444x80.png,5,"[(19, 24, 181, 44), (238, 3, 181, 44)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_414x102.png,4,"[(195, 7, 140, 34), (145, 43, 140, 34), (46, 4, 140, 34)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_324x117.png,8,"[(180, 1, 120, 30), (183, 40, 120, 30), (3, 23, 120, 30), (186, 73, 120, 30), (8, 57, 120, 30)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_400x100.png,9,"[(2, 38, 211, 51)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_363x97.png,2,"[(43, 62, 136, 33), (101, 0, 136, 33)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_301x108.png,5,"[(144, 11, 156, 39), (17, 68, 156, 39)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_473x95.png,4,"[(150, 10, 171, 42), (133, 53, 171, 42)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_432x109.png,7,"[(145, 41, 176, 43)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_429x119.png,4,"[(19, 34, 156, 39), (251, 72, 156, 39), (258, 9, 156, 39), (28, 79, 156, 39)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_431x85.png,10,"[(1, 5, 216, 52)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_487x104.png,4,"[(208, 8, 226, 55)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_378x81.png,2,"[(39, 26, 140, 34), (181, 16, 140, 34)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_361x112.png,7,"[(1, 68, 156, 39), (123, 12, 156, 39), (161, 63, 156, 39)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_387x116.png,10,"[(119, 60, 201, 49), (103, 7, 201, 49)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_489x119.png,10,"[(170, 16, 236, 58)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_386x89.png,5,"[(119, 15, 236, 58)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_431x118.png,9,"[(164, 47, 131, 32), (90, 0, 131, 32), (25, 52, 131, 32), (159, 84, 131, 32), (297, 70, 131, 32), (222, 3, 131, 32)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_369x105.png,3,"[(72, 35, 206, 50)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_428x105.png,7,"[(193, 11, 206, 50)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_355x119.png,2,"[(95, 18, 241, 59)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_392x119.png,4,"[(86, 34, 241, 59)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_407x109.png,1,"[(254, 23, 140, 34)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_350x107.png,3,"[(54, 75, 125, 31), (191, 23, 125, 31), (50, 27, 125, 31)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_407x106.png,5,"[(160, 22, 216, 52)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_374x96.png,1,"[(178, 0, 196, 48)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_304x96.png,1,"[(57, 20, 226, 55)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_472x86.png,4,"[(184, 17, 181, 44), (0, 9, 181, 44)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_323x96.png,8,"[(40, 0, 221, 54)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_432x116.png,8,"[(158, 45, 241, 59)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_303x96.png,3,"[(79, 11, 221, 54)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_453x80.png,4,"[(47, 34, 181, 44), (253, 29, 181, 44)]"
synthetic_data_new/synthetic_image_NotoSans-Regular_379x86.png,8,"[(162, 2, 191, 46)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_379x114.png,9,"[(137, 57, 148, 30), (5, 6, 148, 30), (225, 15, 148, 30)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_346x96.png,10,"[(34, 8, 193, 40), (54, 49, 193, 40)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_446x100.png,4,"[(170, 2, 216, 43), (17, 49, 216, 43)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_404x107.png,8,"[(96, 46, 256, 51)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_308x119.png,8,"[(12, 58, 273, 55), (13, 1, 273, 55)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_479x100.png,8,"[(46, 50, 199, 41), (122, 6, 199, 41), (265, 57, 199, 41)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_408x99.png,4,"[(175, 48, 154, 32), (10, 61, 154, 32), (1, 23, 154, 32), (219, 11, 154, 32)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_310x113.png,7,"[(35, 52, 222, 44), (21, 1, 222, 44)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_346x106.png,4,"[(74, 27, 154, 32), (85, 60, 154, 32)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_372x104.png,1,"[(145, 5, 193, 40)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_493x100.png,8,"[(289, 33, 182, 37), (47, 3, 182, 37), (103, 51, 182, 37)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_391x97.png,6,"[(59, 39, 261, 52)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_499x106.png,10,"[(20, 29, 273, 55)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_425x85.png,10,"[(237, 46, 171, 35), (57, 14, 171, 35), (249, 0, 171, 35), (56, 50, 171, 35)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_383x111.png,7,"[(116, 42, 165, 34), (112, 5, 165, 34), (46, 77, 165, 34)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_414x89.png,4,"[(178, 26, 193, 40)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_336x92.png,4,"[(4, 23, 171, 35)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_353x80.png,5,"[(109, 4, 227, 46)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_492x96.png,4,"[(148, 15, 233, 47)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_399x106.png,7,"[(11, 32, 239, 48)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_442x110.png,7,"[(84, 19, 154, 32), (83, 70, 154, 32), (248, 4, 154, 32), (284, 47, 154, 32)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_491x117.png,6,"[(192, 70, 154, 32), (261, 11, 154, 32), (84, 13, 154, 32), (20, 78, 154, 32)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_444x86.png,3,"[(13, 31, 267, 54)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_438x99.png,10,"[(17, 29, 136, 28), (201, 32, 136, 28), (302, 69, 136, 28), (61, 62, 136, 28), (258, 1, 136, 28), (100, 0, 136, 28)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_447x116.png,4,"[(103, 38, 182, 37), (252, 77, 182, 37), (41, 76, 182, 37), (58, 0, 182, 37)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_310x104.png,8,"[(2, 21, 171, 35), (46, 58, 171, 35)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_403x102.png,4,"[(70, 35, 261, 52)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_483x108.png,4,"[(29, 38, 171, 35), (296, 45, 171, 35), (214, 9, 171, 35)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_478x101.png,1,"[(47, 33, 227, 46)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_420x86.png,2,"[(194, 29, 142, 29), (4, 55, 142, 29)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_310x109.png,9,"[(4, 27, 216, 43)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_360x100.png,8,"[(30, 18, 227, 46)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_400x98.png,6,"[(115, 42, 233, 47)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_347x98.png,7,"[(36, 1, 239, 48), (19, 50, 239, 48)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_321x83.png,6,"[(117, 11, 182, 37)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_435x99.png,1,"[(95, 24, 273, 55)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_438x117.png,3,"[(54, 67, 205, 41), (163, 9, 205, 41)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_302x107.png,1,"[(46, 66, 188, 38)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_418x119.png,3,"[(3, 53, 188, 38), (202, 48, 188, 38), (222, 5, 188, 38)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_466x92.png,10,"[(191, 41, 256, 51)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_376x101.png,5,"[(61, 21, 193, 40)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_427x116.png,10,"[(42, 5, 267, 54), (108, 61, 267, 54)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_497x81.png,7,"[(221, 53, 136, 28), (17, 38, 136, 28), (18, 7, 136, 28), (255, 13, 136, 28)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_467x90.png,7,"[(19, 7, 193, 40), (226, 24, 193, 40), (13, 49, 193, 40)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_489x107.png,2,"[(77, 62, 199, 41), (288, 11, 199, 41)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_388x97.png,5,"[(143, 7, 148, 30), (68, 50, 148, 30), (227, 65, 148, 30)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_423x103.png,3,"[(31, 29, 256, 51)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_395x120.png,5,"[(164, 19, 154, 32), (59, 88, 154, 32), (3, 48, 154, 32), (222, 75, 154, 32)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_317x106.png,4,"[(97, 15, 136, 28), (181, 58, 136, 28), (43, 66, 136, 28)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_435x103.png,6,"[(138, 64, 159, 33), (128, 1, 159, 33)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_450x84.png,1,"[(111, 7, 244, 49)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_335x120.png,8,"[(9, 40, 227, 46)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_331x102.png,8,"[(62, 18, 165, 34), (41, 53, 165, 34)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_304x103.png,8,"[(15, 51, 233, 47), (12, 2, 233, 47)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_481x103.png,1,"[(34, 47, 261, 52)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_378x104.png,8,"[(10, 11, 210, 42), (69, 56, 210, 42)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_350x103.png,8,"[(17, 16, 216, 43), (120, 60, 216, 43)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_414x103.png,5,"[(85, 9, 227, 46), (71, 57, 227, 46)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_332x106.png,2,"[(79, 44, 233, 47)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_491x112.png,5,"[(69, 24, 244, 49)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_331x101.png,2,"[(39, 2, 210, 42), (20, 49, 210, 42)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_348x118.png,7,"[(115, 34, 227, 46)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_387x111.png,2,"[(8, 71, 193, 40), (186, 1, 193, 40)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_422x115.png,7,"[(150, 62, 159, 33), (170, 3, 159, 33), (10, 26, 159, 33)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_316x92.png,5,"[(16, 20, 239, 48)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_478x101.png,5,"[(9, 14, 256, 51)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_379x102.png,9,"[(102, 3, 233, 47), (17, 52, 233, 47)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_429x87.png,4,"[(30, 15, 239, 48)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_416x95.png,3,"[(1, 16, 233, 47)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_460x102.png,8,"[(107, 31, 176, 36), (284, 31, 176, 36)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_377x102.png,7,"[(181, 40, 171, 35), (165, 1, 171, 35), (0, 51, 171, 35)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_471x111.png,5,"[(182, 68, 216, 43), (175, 21, 216, 43)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_444x91.png,10,"[(119, 37, 250, 50)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_350x96.png,3,"[(81, 51, 136, 28), (43, 17, 136, 28), (180, 10, 136, 28)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_335x97.png,6,"[(3, 2, 216, 43), (63, 49, 216, 43)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_380x103.png,1,"[(105, 20, 261, 52)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_305x81.png,10,"[(0, 11, 244, 49)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_394x94.png,4,"[(145, 11, 159, 33), (25, 57, 159, 33), (189, 51, 159, 33)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_363x92.png,4,"[(134, 28, 154, 32)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_496x86.png,4,"[(65, 39, 199, 41), (295, 38, 199, 41)]"
